year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2015,Kia,Optima,LX,Sedan,automatic,knagm4a71f5531254,md,5.0,3644.0,blue,gray,exeter finance corp,16450.0,15600.0,Tue Feb 17 2015 01:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca69fg578945,tx,44.0,7474.0,red,tan,kia motors america  inc,21300.0,21500.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4hjweg4fl500355,tn,5.0,10528.0,white,black,midtown motors,29400.0,29400.0,Wed Feb 18 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca66fg591667,tx,47.0,9640.0,white,black,kia motors america  inc,21000.0,21100.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca61fg592337,tx,47.0,1683.0,silver,black,kia motors america  inc,21900.0,22100.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4hjweg8fl500469,tn,5.0,11361.0,silver,black,midtown motors,29100.0,29000.0,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af3fh014853,ca,2.0,11845.0,silver,gray,enterprise vehicle exchange / tra / rental / tulsa,16200.0,8100.0,Tue Feb 17 2015 04:00:00 GMT-0800 (PST)
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d40f6018842,tx,5.0,11214.0,black,gray,kia motors america  inc,39600.0,39000.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Optima,LX,Sedan,automatic,5xxgm4a77fg358452,tx,45.0,46263.0,silver,gray,avis corporation,14350.0,14700.0,Wed Feb 18 2015 02:15:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca60fg586819,nc,42.0,13255.0,black,black,national fleet leasing,20600.0,18900.0,Mon Feb 23 2015 01:30:00 GMT-0800 (PST)
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d49f6019021,tx,5.0,8301.0,white,gray,kia motors america  inc,39700.0,39750.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca6xfg585810,tx,47.0,7349.0,purple,tan,kia motors america  inc,21300.0,21800.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d42f6019801,tx,48.0,7940.0,brown,brown,kia motors america  inc,39700.0,39500.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a64fg573331,tx,45.0,14077.0,burgundy,tan,kia motors america  inc,19400.0,19200.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a69fg572496,tx,5.0,6254.0,silver,silver,kia motors america  inc,19850.0,20100.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a62fg574560,tx,46.0,6497.0,gray,black,kia motors america  inc,19850.0,19400.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a66fg573671,tx,5.0,6491.0,white,black,kia motors america  inc,19850.0,20300.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a64fg574768,tx,47.0,7073.0,silver,black,kia motors america  inc,19800.0,19600.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca62fg594730,tx,5.0,10058.0,black,gray,kia motors america  inc,21000.0,21500.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a64fg572213,tx,47.0,8472.0,silver,gray,kia motors america  inc,19700.0,19500.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a62fg573344,tx,5.0,10581.0,burgundy,black,kia motors america  inc,19600.0,19400.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca69fg600460,tx,5.0,18553.0,white,tan,kia motors america  inc,20000.0,20600.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a69fg572210,tx,41.0,15064.0,silver,black,kia motors america  inc,19350.0,19300.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca61fg586196,tx,5.0,15493.0,silver,black,kia motors america  inc,20400.0,20300.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a68fg588284,nc,5.0,4945.0,black,gray,parkway ford lincoln,19750.0,19500.0,Tue Feb 17 2015 01:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a68fg573669,tx,42.0,10983.0,white,black,kia motors america  inc,19600.0,20000.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a64fg572485,tx,42.0,11978.0,silver,black,kia motors america  inc,19550.0,20800.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a60fg572516,tx,49.0,10038.0,gray,gray,kia motors america  inc,19650.0,20900.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a60fg552332,tx,49.0,14704.0,gray,gray,kia motors america  inc,19400.0,19700.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca63fg584854,tx,45.0,10602.0,black,black,kia motors america  inc,20900.0,21100.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca69fg571686,tx,5.0,14110.0,white,beige,kia motors america  inc,20500.0,20700.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a64fg575001,tx,49.0,14302.0,silver,black,kia motors america  inc,19400.0,19800.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a64fg572518,tx,5.0,12026.0,gray,gray,kia motors america  inc,19550.0,20500.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca66fg571886,tx,43.0,20324.0,black,black,kia motors america  inc,19850.0,21100.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca61fg567163,tx,5.0,19843.0,black,black,kia motors america  inc,19900.0,20500.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a61fg572220,tx,5.0,8264.0,silver,gray,kia motors america  inc,19750.0,20600.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a60fg572242,tx,49.0,10646.0,silver,black,kia motors america  inc,19600.0,19300.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a63fg574549,tx,48.0,13062.0,gray,gray,kia motors america  inc,19450.0,19500.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca64fg600401,tx,43.0,13867.0,white,black,kia motors america  inc,20600.0,21100.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xykt3a65fg571927,tx,5.0,6306.0,black,gray,kia motors america  inc,19850.0,19800.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca60fg600217,tx,5.0,12166.0,silver,gray,kia motors america  inc,20700.0,21100.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca62fg564255,tx,49.0,14368.0,burgundy,gray,kia motors america  inc,20500.0,20300.0,Wed Feb 25 2015 02:30:00 GMT-0800 (PST)
2015,Lexus,RX 350,Base,SUV,automatic,2t2bk1ba1fc267527,fl,49.0,6816.0,black,red,onesource/kendall toyota,42100.0,44400.0,Tue Feb 17 2015 01:30:00 GMT-0800 (PST)
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy7f0435430,tx,49.0,21366.0,white,gray,enterprise vehicle exchange/dfw airport,18800.0,19200.0,Wed Feb 18 2015 02:15:00 GMT-0800 (PST)
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap9fn321402,wi,1.0,19883.0,gray,black,enterprise veh exchange/rental,15950.0,6100.0,Wed Feb 18 2015 01:00:00 GMT-0800 (PST)
2015,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp2fl375986,nj,1.0,7590.0,gray,black,enterprise vehicle exchange / tra / rental / tulsa,12000.0,9250.0,Wed Mar 04 2015 04:00:00 GMT-0800 (PST)
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap8fn381655,ca,2.0,1327.0,black,black,enterprise vehicle exchange / tra / rental / tulsa,16650.0,12100.0,Tue Feb 17 2015 04:00:00 GMT-0800 (PST)
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7apxfl826694,in,2.0,9913.0,white,black,enterprise vehicle exchange / tra / rental / tulsa,11950.0,4500.0,Wed Feb 18 2015 04:59:00 GMT-0800 (PST)
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy9f0434621,tx,41.0,20432.0,black,black,enterprise vehicle exchange/dfw airport,18950.0,19200.0,Wed Feb 18 2015 02:15:00 GMT-0800 (PST)
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap7fl835448,ca,49.0,3461.0,gray,gray,tdaf remarketing,12400.0,13100.0,Tue Feb 17 2015 04:30:00 GMT-0800 (PST)
2015,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp1fl374960,ca,5.0,2352.0,red,black,tdaf remarketing,11400.0,12900.0,Tue Feb 17 2015 04:30:00 GMT-0800 (PST)
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy0f0432224,tx,37.0,20377.0,red,black,enterprise vehicle exchange/dfw airport,19050.0,19200.0,Wed Feb 25 2015 02:15:00 GMT-0800 (PST)
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy8f0434836,tx,44.0,20978.0,white,beige,enterprise vehicle exchange/dfw airport,18850.0,19300.0,Wed Feb 18 2015 02:15:00 GMT-0800 (PST)
2015,Mazda,CX-5,Touring,SUV,automatic,jm3ke2cy6f0439095,tx,42.0,20203.0,gray,black,enterprise vehicle exchange/dfw airport,18950.0,19300.0,Wed Feb 18 2015 02:15:00 GMT-0800 (PST)
2015,Volvo,V60,T5 Drive-E,Wagon,automatic,yv126meb6f1207773,wa,46.0,12331.0,black,black,volvo na rep/world omni,27900.0,28000.0,Wed Feb 18 2015 05:15:00 GMT-0800 (PST)
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb6f2314390,ga,43.0,12865.0,gray,beige,volvo na rep/world omni,22900.0,23500.0,Thu Feb 19 2015 02:00:00 GMT-0800 (PST)
2015,Volvo,V60,T5 Drive-E,Wagon,automatic,yv126meb6f1207790,wa,44.0,11491.0,gray,gray,volvo na rep/world omni,27900.0,28000.0,Wed Feb 18 2015 05:15:00 GMT-0800 (PST)
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb8f2314228,ga,46.0,16872.0,black,black,volvo na rep/world omni,22800.0,23500.0,Thu Feb 19 2015 02:00:00 GMT-0800 (PST)
2015,BMW,3 Series,328i,Sedan,automatic,wba3a5c54ff606211,ca,49.0,15077.0,white,beige,sixt rent a car llc,32600.0,28500.0,Thu Feb 26 2015 04:30:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkc8fr152221,fl,46.0,19908.0,gray,gray,fields bmw,41800.0,42700.0,Tue Feb 17 2015 01:00:00 GMT-0800 (PST)
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af4fh108479,fl,44.0,1444.0,brown,gray,north american fleet sales inc,16200.0,16400.0,Tue Feb 17 2015 01:30:00 GMT-0800 (PST)
2015,Kia,Soul,Base,Wagon,manual,kndjn2a21f7128491,nc,45.0,8011.0,black,black,santander consumer,13850.0,13700.0,Mon Feb 16 2015 01:30:00 GMT-0800 (PST)
2015,BMW,3 Series,328i,Sedan,automatic,wba3a5c52ff606434,fl,44.0,14054.0,silver,black,sixt rent a car,33800.0,28800.0,Tue Feb 17 2015 01:30:00 GMT-0800 (PST)
2015,Cadillac,Escalade,Luxury,SUV,automatic,1gys4bkj0fr224530,nj,45.0,12008.0,black,black,enterprise veh exchange/rental,70000.0,72500.0,Wed Feb 18 2015 01:30:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnskckc3fr206808,nj,49.0,14156.0,black,black,enterprise veh exchange/rental,52600.0,52500.0,Wed Feb 18 2015 01:30:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnskkkc4fr197482,nj,46.0,18469.0,black,black,enterprise veh exchange/rental,55100.0,55000.0,Wed Mar 04 2015 01:30:00 GMT-0800 (PST)
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4hjweg1fl500488,fl,42.0,11738.0,black,black,tdaf remarketing,28500.0,31000.0,Tue Feb 17 2015 01:00:00 GMT-0800 (PST)
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4hjweg8fl500486,fl,47.0,9981.0,black,black,tdaf remarketing,28700.0,31600.0,Tue Feb 17 2015 01:00:00 GMT-0800 (PST)
2015,Jeep,Wrangler,Unlimited Sahara,SUV,automatic,1c4hjweg4fl500484,fl,45.0,10601.0,black,black,tdaf remarketing,28600.0,31900.0,Tue Feb 17 2015 01:00:00 GMT-0800 (PST)
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af4fh122141,nj,1.0,2354.0,red,gray,enterprise vehicle exchange / tra / rental / tulsa,16350.0,9500.0,Wed Mar 04 2015 04:00:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktda68fg566145,oh,49.0,3140.0,black,black,hyundai motor finance,21700.0,21400.0,Tue Feb 24 2015 01:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca60fg556588,oh,5.0,6027.0,silver,black,hyundai motor finance,21500.0,21500.0,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT)
2015,Lexus,RX 350,Base,SUV,automatic,2t2zk1ba7fc152333,fl,46.0,9100.0,white,beige,tdaf remarketing,40000.0,42600.0,Tue Feb 17 2015 01:00:00 GMT-0800 (PST)
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap4fn318813,fl,28.0,14688.0,red,black,florida auto financial group,16250.0,14800.0,Tue Feb 17 2015 01:30:00 GMT-0800 (PST)
2015,BMW,X1,sDrive28i,SUV,automatic,wbavm1c58fvz93618,oh,49.0,7176.0,blue,black,bmw north america,32600.0,31000.0,Tue Feb 24 2015 14:00:00 GMT-0800 (PST)
2015,BMW,5 Series Gran Turismo,535i,Hatchback,automatic,wba5m2c51fd872098,oh,42.0,4253.0,black,tan,bmw north america uaa,51800.0,53000.0,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2015,BMW,3 Series,328i SULEV,Sedan,automatic,wba3c1c52fp851487,nv,19.0,3542.0,black,black,irvine bmw,36300.0,28250.0,Thu Feb 19 2015 14:30:00 GMT-0800 (PST)
2015,Nissan,Versa,1.6 SL,Sedan,automatic,3n1cn7ap8fl813457,ca,1.0,11938.0,white,gray,enterprise vehicle exchange / tra / rental / tulsa,11800.0,5700.0,Wed Feb 18 2015 07:00:00 GMT-0800 (PST)
2015,Nissan,Altima,2.5 S,Sedan,automatic,1n4al3ap9fc163753,fl,43.0,1854.0,white,black,american motor group,16650.0,15800.0,Tue Feb 17 2015 01:30:00 GMT-0800 (PST)
2015,Nissan,Versa Note,1.6 SV,Hatchback,automatic,3n1ce2cp2fl374109,il,5.0,1199.0,blue,gray,nissan north america inc.,11450.0,11000.0,Tue Feb 17 2015 02:00:00 GMT-0800 (PST)
2015,Volvo,S60,T5 Drive-E,Sedan,automatic,yv140mfb7f2302233,az,4.0,12407.0,blue,beige,volvo na rep/world omni,22900.0,23400.0,Thu Feb 19 2015 03:00:00 GMT-0800 (PST)
2015,Toyota,Corolla,LE,Sedan,automatic,5yfburhe0fp207214,tx,48.0,6777.0,blue,gray,pm standley motorcars,15050.0,15300.0,Wed Feb 18 2015 02:20:00 GMT-0800 (PST)
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv426mdb7f2614581,az,47.0,6047.0,black,black,volvo na rep/world omni,29900.0,30000.0,Thu Feb 19 2015 03:00:00 GMT-0800 (PST)
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv426mdb5f2574565,az,48.0,16051.0,gray,black,volvo na rep/world omni,29600.0,29400.0,Thu Feb 19 2015 03:00:00 GMT-0800 (PST)
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv440mdb3f2613244,az,47.0,11365.0,beige,beige,volvo na rep/world omni,29700.0,29500.0,Thu Feb 19 2015 03:00:00 GMT-0800 (PST)
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv426mdb1f2597728,az,43.0,11910.0,silver,black,volvo na rep/world omni,29700.0,29500.0,Thu Feb 19 2015 03:00:00 GMT-0800 (PST)
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv426mdb2f2564091,az,5.0,15612.0,gray,black,volvo na rep/world omni,29600.0,29400.0,Thu Feb 19 2015 03:00:00 GMT-0800 (PST)
2015,Volvo,XC60,T5 Drive-E Premier,SUV,automatic,yv426mdbxf2597520,az,48.0,12132.0,gray,black,volvo na rep/world omni,29800.0,29500.0,Thu Mar 05 2015 03:00:00 GMT-0800 (PST)
2015,BMW,Z4,sDrive35i,Convertible,automatic,wbalm7c5xfj798833,oh,45.0,3698.0,black,black,bmw north america raa,49800.0,51500.0,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c51fvy29310,oh,47.0,12518.0,gray,black,bmw north america,34700.0,34250.0,Tue Feb 24 2015 14:00:00 GMT-0800 (PST)
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c54fvy32542,oh,49.0,7705.0,gray,black,bmw north america,35500.0,37750.0,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2015,BMW,Z4,sDrive28i,Convertible,automatic,wball5c50fp557044,oh,44.0,3812.0,black,black,bmw north america raa,44900.0,42750.0,Tue Feb 24 2015 06:00:00 GMT-0800 (PST)
2015,BMW,X1,xDrive28i,SUV,automatic,wbavl1c53fvy26831,oh,5.0,6977.0,—,black,bmw north america,35700.0,35750.0,Tue Feb 24 2015 14:00:00 GMT-0800 (PST)
2015,Chevrolet,Silverado 2500HD,LT,Crew Cab,automatic,1gc1kve83ff145811,tx,4.0,9998.0,silver,black,express car & truck rental,42300.0,41000.0,Wed Mar 04 2015 02:05:00 GMT-0800 (PST)
2015,BMW,X1,xDrive35i,SUV,automatic,wbavm5c51fvv93648,oh,43.0,7718.0,—,black,bmw north america,35200.0,36750.0,Tue Feb 24 2015 14:00:00 GMT-0800 (PST)
2015,Chevrolet,Equinox,LT,SUV,automatic,2gnalbek3f6165579,fl,2.0,8833.0,white,black,enterprise vehicle exchange / tra / rental / tulsa,20500.0,15800.0,Tue Mar 10 2015 02:00:00 GMT-0700 (PDT)
2015,Chevrolet,Tahoe,LTZ,SUV,automatic,1gnscckc9fr203439,fl,38.0,16965.0,black,black,enterprise veh exchange/rental,49500.0,51000.0,Fri Feb 20 2015 09:20:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc6fr206194,fl,41.0,16293.0,red,gray,enterprise veh exchange/rental,52200.0,51500.0,Fri Feb 20 2015 09:20:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnskjkc2fr225855,ne,36.0,23146.0,black,black,enterprise vehicle exchange/davenport,46200.0,46500.0,Thu Feb 26 2015 02:30:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnskkkc0fr218361,ca,43.0,18892.0,black,black,enterprise veh exchange/rental,54500.0,55000.0,Thu Feb 19 2015 03:30:00 GMT-0800 (PST)
2015,Chevrolet,Impala,LTZ,Sedan,automatic,2g1165s32f9122602,in,2.0,13131.0,red,black,enterprise vehicle exchange / tra / rental / tulsa,25800.0,16900.0,Wed Feb 18 2015 04:59:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkcxfr208319,fl,35.0,13575.0,beige,black,enterprise veh exchange/rental,52600.0,52000.0,Fri Feb 20 2015 09:20:00 GMT-0800 (PST)
2015,Chevrolet,Malibu,LT,Sedan,automatic,1g11d5slxff150788,fl,28.0,10058.0,silver,gray,intercontinental fleet corp,17300.0,15200.0,Tue Feb 17 2015 01:30:00 GMT-0800 (PST)
2015,Chevrolet,Tahoe,LT,SUV,automatic,1gnscbkcxfr212256,fl,3.0,17184.0,purple,tan,enterprise veh exchange/rental,42300.0,41500.0,Fri Feb 20 2015 09:20:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LTZ,SUV,automatic,1gnsckkc5fr207093,fl,43.0,18280.0,white,tan,enterprise veh exchange/rental,51900.0,52700.0,Fri Feb 20 2015 09:20:00 GMT-0800 (PST)
2015,Chevrolet,Suburban,LT,SUV,automatic,1gnscjkc3fr220760,fl,43.0,21494.0,black,black,enterprise veh exchange/rental,43500.0,43700.0,Fri Feb 20 2015 09:20:00 GMT-0800 (PST)
2015,Dodge,Dart,SXT,Sedan,automatic,1c3cdfbb2fd129110,tx,28.0,2743.0,gray,black,tdaf remarketing,13950.0,13400.0,Wed Feb 25 2015 02:15:00 GMT-0800 (PST)
2015,Dodge,Dart,SXT,Sedan,automatic,1c3cdfbb9fd141769,mi,4.0,4073.0,black,black,chrysler capital,13650.0,14400.0,Thu Feb 26 2015 01:30:00 GMT-0800 (PST)
2015,Chrysler,200,S,Sedan,automatic,1c3cccdg0fn522866,mo,39.0,4486.0,white,black,bellco credit union,21700.0,21000.0,Wed Mar 04 2015 02:30:00 GMT-0800 (PST)
2015,Chrysler,200,Limited,Sedan,automatic,1c3cccab9fn580757,ca,2.0,7410.0,gray,black,enterprise vehicle exchange / tra / rental / tulsa,15400.0,7700.0,Wed Feb 25 2015 07:05:00 GMT-0800 (PST)
2015,GMC,Sierra 2500HD,Denali,Crew Cab,automatic,1gt120e81ff134437,ga,48.0,24410.0,—,tan,elite motors inc,55400.0,54000.0,Thu Feb 19 2015 10:00:00 GMT-0800 (PST)
2015,Ford,Taurus,Limited,Sedan,automatic,1fahp2f88fg108900,pa,43.0,13222.0,gray,beige,ars/enterprise,23100.0,23300.0,Wed Feb 25 2015 01:00:00 GMT-0800 (PST)
2015,Ford,Taurus,Limited,Sedan,automatic,1fahp2f82fg106169,pa,49.0,12314.0,black,black,ars/enterprise,23100.0,23500.0,Wed Feb 25 2015 01:00:00 GMT-0800 (PST)
2015,Ford,Taurus,Limited,Sedan,automatic,1fahp2f86fg109026,pa,44.0,18635.0,silver,black,ars/enterprise,22800.0,22000.0,Wed Feb 25 2015 01:00:00 GMT-0800 (PST)
2015,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2bt9feb11707,va,44.0,14086.0,white,gray,enterprise veh exchange/rental,38600.0,38500.0,Thu Feb 19 2015 01:20:00 GMT-0800 (PST)
2015,GMC,Sierra 2500HD,Denali,Crew Cab,automatic,1gt120e86ff156644,ca,49.0,7132.0,white,black,zeibak auto trading,55800.0,57750.0,Wed Feb 18 2015 04:15:00 GMT-0800 (PST)
2015,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2bt3feb04736,tx,35.0,24301.0,—,gray,ars/enterprise,38200.0,38000.0,Thu Feb 19 2015 02:30:00 GMT-0800 (PST)
2015,Ford,F-250 Super Duty,XLT,Crew Cab,automatic,1ft7w2bt9fea97873,pa,48.0,15009.0,white,gray,ars/enterprise,38600.0,39000.0,Wed Feb 18 2015 01:00:00 GMT-0800 (PST)
2015,Ford,Fiesta,SE,Hatchback,automatic,3fadp4ej1fm118494,ca,1.0,8935.0,white,black,enterprise vehicle exchange / tra / rental / tulsa,11250.0,5200.0,Wed Feb 18 2015 07:05:00 GMT-0800 (PST)
2015,Ford,Fusion,SE,Sedan,automatic,3fa6p0h79fr125407,pa,5.0,15.0,red,black,ford-lincoln dealer program,18150.0,18600.0,Wed Feb 18 2015 01:00:00 GMT-0800 (PST)
2015,Hyundai,Sonata,SE,Sedan,automatic,5npe24af3fh025447,ca,2.0,13625.0,red,beige,enterprise vehicle exchange / tra / rental / tulsa,16200.0,6200.0,Wed Feb 18 2015 07:05:00 GMT-0800 (PST)
2015,Hyundai,Elantra,SE,Sedan,automatic,5npdh4ae8fh551414,ga,38.0,15989.0,red,gray,international auto group inc,14000.0,12900.0,Tue Feb 17 2015 01:30:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca68fg584980,ga,5.0,12951.0,gray,black,kia motors america  inc,20700.0,20500.0,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca66fg584797,ga,5.0,10728.0,red,black,kia motors america  inc,20900.0,20800.0,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
2015,Kia,Forte,LX,Sedan,automatic,knafx4a69f5272149,tn,1.0,10540.0,silver,gray,faucett motors of boaz inc,12650.0,6300.0,Tue Feb 17 2015 02:00:00 GMT-0800 (PST)
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d4xf6018637,nv,42.0,19814.0,white,beige,kia motors america  inc,39200.0,38750.0,Fri Mar 06 2015 04:00:00 GMT-0800 (PST)
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d45f6018254,nv,39.0,9141.0,blue,beige,kia motors america  inc,39600.0,39000.0,Fri Mar 06 2015 04:00:00 GMT-0800 (PST)
2015,Kia,K900,Luxury,Sedan,automatic,knalw4d4xf6018850,nv,39.0,8837.0,black,beige,kia motors america  inc,39600.0,39000.0,Fri Mar 06 2015 04:00:00 GMT-0800 (PST)
2015,Lincoln,MKC,Base,SUV,automatic,5lmcj1a99fuj13792,tx,49.0,329.0,white,black,primeritus remarketing/mag interests,34300.0,34100.0,Wed Feb 18 2015 02:00:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,automatic,5xyktca62fg561274,nv,44.0,13387.0,blue,black,kia motors america  inc,20600.0,20750.0,Fri Mar 06 2015 04:00:00 GMT-0800 (PST)
2015,Kia,Sorento,LX,SUV,manual,5xykt3a61fg588949,ga,49.0,15922.0,gray,gray,kia motors america  inc,19300.0,19300.0,Thu Mar 05 2015 02:00:00 GMT-0800 (PST)
